delegation,superficie,nb_pieces,chambres,salle_de_bains,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
61.0,162.0,2.0,1,2,1,0.0,0.0,0.0,1.0,731795.0
49.0,232.0,1.0,1,2,16,0.0,0.0,0.0,1.0,892771.0
15.0,248.0,5.0,3,1,3,1.0,0.0,0.0,0.0,758595.0
18.0,60.0,5.0,4,1,16,1.0,0.0,0.0,0.0,245933.0
26.0,64.0,3.0,1,1,16,1.0,0.0,0.0,0.0,228492.0
33.0,196.0,1.0,1,1,3,1.0,0.0,0.0,0.0,771261.0
57.0,209.0,1.0,1,2,1,0.0,0.0,0.0,1.0,833850.0
22.0,271.0,5.0,4,2,2,0.0,1.0,0.0,0.0,927178.0
18.0,297.0,4.0,3,2,5,1.0,0.0,0.0,0.0,1123054.0
14.0,208.0,4.0,1,1,5,0.0,1.0,0.0,0.0,720907.0
57.0,262.0,2.0,1,2,1,0.0,0.0,0.0,1.0,1051326.0
38.0,76.0,5.0,3,1,6,1.0,0.0,0.0,0.0,299020.0
54.0,154.0,1.0,1,2,5,0.0,0.0,0.0,1.0,659648.0
18.0,263.0,1.0,1,1,8,1.0,0.0,0.0,0.0,877254.0
59.0,88.0,5.0,2,1,5,0.0,0.0,0.0,1.0,423194.0
25.0,231.0,1.0,1,1,7,0.0,0.0,0.0,1.0,1003056.0
52.0,158.0,5.0,1,2,4,1.0,0.0,0.0,0.0,641604.0
15.0,140.0,4.0,1,1,8,1.0,0.0,0.0,0.0,580955.0
10.0,286.0,1.0,1,2,9,0.0,1.0,0.0,0.0,1078282.0
19.0,278.0,3.0,1,1,5,1.0,0.0,0.0,0.0,831709.0
57.0,82.0,5.0,4,1,5,0.0,0.0,0.0,1.0,364355.0
51.0,103.0,1.0,1,1,1,0.0,0.0,0.0,1.0,410737.0
52.0,61.0,2.0,1,1,1,0.0,0.0,0.0,1.0,352414.0
34.0,131.0,4.0,3,1,2,0.0,0.0,0.0,1.0,604195.0
14.0,298.0,3.0,1,1,6,0.0,0.0,0.0,1.0,1120362.0
58.0,173.0,4.0,1,1,1,0.0,0.0,0.0,1.0,825482.0
35.0,71.0,1.0,1,1,3,0.0,0.0,0.0,1.0,360488.0
25.0,103.0,5.0,3,1,3,0.0,0.0,0.0,1.0,439561.0
24.0,206.0,1.0,1,2,1,1.0,0.0,0.0,0.0,687151.0
14.0,208.0,4.0,1,2,1,0.0,1.0,0.0,0.0,691127.0
38.0,126.0,4.0,3,1,1,0.0,0.0,0.0,1.0,624339.0
29.0,269.0,5.0,2,2,3,0.0,0.0,0.0,1.0,994180.0
11.0,243.0,1.0,1,1,7,0.0,0.0,1.0,0.0,898786.0
14.0,277.0,3.0,2,2,6,0.0,1.0,0.0,0.0,874238.0
12.0,190.0,3.0,1,2,5,0.0,1.0,0.0,0.0,736782.0
29.0,224.0,2.0,1,1,16,0.0,0.0,0.0,1.0,886198.0
38.0,95.0,5.0,4,1,5,1.0,0.0,0.0,0.0,339248.0
37.0,99.0,5.0,2,1,6,0.0,0.0,0.0,1.0,420845.0
33.0,167.0,5.0,2,1,2,1.0,0.0,0.0,0.0,601452.0
14.0,134.0,2.0,1,1,6,0.0,1.0,0.0,0.0,469016.0
18.0,137.0,4.0,3,1,6,1.0,0.0,0.0,0.0,550928.0
15.0,260.0,3.0,1,1,3,1.0,0.0,0.0,0.0,907573.0
21.0,126.0,3.0,2,1,6,0.0,0.0,0.0,1.0,562305.0
11.0,123.0,4.0,1,1,6,0.0,0.0,1.0,0.0,543132.0
27.0,157.0,3.0,1,2,6,0.0,0.0,0.0,1.0,650174.0
12.0,59.0,5.0,3,1,16,0.0,1.0,0.0,0.0,280691.0
29.0,147.0,4.0,2,1,4,0.0,0.0,0.0,1.0,592351.0
53.0,188.0,1.0,1,1,10,0.0,0.0,0.0,1.0,833644.0
30.0,110.0,2.0,1,1,6,0.0,1.0,0.0,0.0,446300.0
24.0,274.0,1.0,1,2,4,1.0,0.0,0.0,0.0,894074.0
16.0,159.0,3.0,2,1,6,0.0,1.0,0.0,0.0,610522.0
34.0,299.0,5.0,4,1,5,0.0,0.0,0.0,1.0,1196569.0
21.0,131.0,4.0,1,1,9,0.0,0.0,0.0,1.0,581778.0
24.0,255.0,4.0,2,2,5,1.0,0.0,0.0,0.0,905491.0
34.0,138.0,2.0,1,1,8,0.0,0.0,0.0,1.0,635804.0
18.0,168.0,2.0,1,2,1,1.0,0.0,0.0,0.0,678517.0
17.0,57.0,2.0,1,1,6,0.0,1.0,0.0,0.0,258600.0
12.0,139.0,1.0,1,1,5,0.0,1.0,0.0,0.0,559408.0
19.0,122.0,4.0,3,1,8,1.0,0.0,0.0,0.0,405491.0
18.0,293.0,5.0,2,2,10,1.0,0.0,0.0,0.0,999466.0
40.0,170.0,5.0,3,2,10,0.0,0.0,0.0,1.0,848302.0
44.0,118.0,2.0,1,1,5,0.0,1.0,0.0,0.0,481572.0
37.0,218.0,5.0,1,1,4,0.0,0.0,0.0,1.0,1100773.0
14.0,263.0,2.0,1,2,5,1.0,0.0,0.0,0.0,897887.0
48.0,71.0,3.0,1,1,3,0.0,0.0,0.0,1.0,353345.0
60.0,166.0,2.0,1,1,10,0.0,0.0,0.0,1.0,818166.0
28.0,192.0,5.0,4,1,6,0.0,0.0,0.0,1.0,957575.0
37.0,113.0,5.0,1,1,10,0.0,0.0,0.0,1.0,542923.0
52.0,59.0,3.0,1,1,1,1.0,0.0,0.0,0.0,217706.0
18.0,62.0,4.0,1,1,4,1.0,0.0,0.0,0.0,293280.0
14.0,246.0,1.0,1,1,4,1.0,0.0,0.0,0.0,712484.0
30.0,92.0,1.0,1,1,5,0.0,1.0,0.0,0.0,355181.0
5.0,207.0,5.0,1,2,16,1.0,0.0,0.0,0.0,781376.0
48.0,101.0,2.0,1,1,4,0.0,0.0,0.0,1.0,439669.0
17.0,167.0,3.0,1,1,2,0.0,1.0,0.0,0.0,689859.0
49.0,122.0,5.0,3,1,2,0.0,0.0,0.0,1.0,613191.0
22.0,198.0,5.0,3,2,1,0.0,1.0,0.0,0.0,842685.0
32.0,294.0,2.0,1,2,4,0.0,1.0,0.0,0.0,1098548.0
49.0,147.0,3.0,2,1,10,0.0,0.0,0.0,1.0,807449.0
14.0,101.0,3.0,2,1,8,0.0,1.0,0.0,0.0,380167.0
58.0,206.0,1.0,1,1,5,0.0,0.0,0.0,1.0,790740.0
18.0,282.0,2.0,1,2,5,1.0,0.0,0.0,0.0,1219882.0
33.0,297.0,1.0,1,2,5,1.0,0.0,0.0,0.0,1022397.0
23.0,267.0,3.0,2,2,3,0.0,0.0,0.0,1.0,1115756.0
61.0,275.0,5.0,1,2,16,0.0,0.0,0.0,1.0,1193137.0
8.0,63.0,3.0,2,1,6,0.0,1.0,0.0,0.0,230617.0
51.0,253.0,5.0,2,2,3,0.0,0.0,0.0,1.0,924683.0
14.0,277.0,2.0,1,2,4,1.0,0.0,0.0,0.0,895963.0
24.0,247.0,3.0,2,2,5,1.0,0.0,0.0,0.0,933344.0
24.0,263.0,3.0,2,2,3,1.0,0.0,0.0,0.0,949343.0
40.0,64.0,1.0,1,1,3,0.0,0.0,0.0,1.0,348792.0
14.0,246.0,3.0,1,1,3,0.0,1.0,0.0,0.0,941415.0
6.0,245.0,3.0,2,1,5,0.0,1.0,0.0,0.0,871745.0
22.0,230.0,2.0,1,1,3,0.0,1.0,0.0,0.0,936391.0
60.0,116.0,2.0,1,1,10,0.0,0.0,0.0,1.0,521118.0
50.0,263.0,4.0,3,1,7,1.0,0.0,0.0,0.0,830238.0
34.0,111.0,3.0,1,1,10,0.0,0.0,0.0,1.0,511254.0
28.0,202.0,2.0,1,1,6,0.0,0.0,0.0,1.0,798805.0
33.0,94.0,3.0,1,1,7,1.0,0.0,0.0,0.0,360399.0
9.0,225.0,4.0,3,1,5,1.0,0.0,0.0,0.0,758938.0
9.0,66.0,5.0,1,1,7,0.0,0.0,0.0,1.0,357183.0
54.0,155.0,3.0,2,1,5,0.0,0.0,0.0,1.0,704255.0
20.0,94.0,2.0,1,1,2,0.0,0.0,0.0,1.0,432000.0
24.0,80.0,3.0,2,1,5,1.0,0.0,0.0,0.0,338067.0
14.0,64.0,3.0,2,1,5,0.0,1.0,0.0,0.0,236845.0
29.0,258.0,2.0,1,1,9,0.0,0.0,0.0,1.0,1131902.0
10.0,93.0,3.0,2,1,3,0.0,1.0,0.0,0.0,330961.0
56.0,169.0,3.0,1,2,5,0.0,0.0,0.0,1.0,679198.0
21.0,287.0,5.0,3,1,1,0.0,0.0,0.0,1.0,1101497.0
14.0,128.0,5.0,3,1,5,0.0,1.0,0.0,0.0,493978.0
35.0,98.0,1.0,1,1,3,0.0,0.0,0.0,1.0,543313.0
14.0,83.0,2.0,1,1,8,0.0,1.0,0.0,0.0,329820.0
13.0,268.0,5.0,3,2,1,0.0,1.0,0.0,0.0,850636.0
20.0,270.0,2.0,1,1,9,0.0,0.0,0.0,1.0,1078104.0
25.0,103.0,1.0,1,1,5,0.0,0.0,0.0,1.0,494839.0
20.0,267.0,5.0,2,2,8,0.0,0.0,0.0,1.0,1091635.0
31.0,90.0,4.0,3,1,10,0.0,0.0,0.0,1.0,508451.0
25.0,129.0,1.0,1,1,4,0.0,0.0,0.0,1.0,603008.0
53.0,84.0,5.0,3,1,9,0.0,0.0,0.0,1.0,355064.0
34.0,71.0,3.0,2,1,6,0.0,0.0,0.0,1.0,351202.0
31.0,67.0,1.0,1,1,4,0.0,0.0,0.0,1.0,295698.0
15.0,266.0,4.0,1,1,8,1.0,0.0,0.0,0.0,991531.0
24.0,62.0,4.0,1,1,8,1.0,0.0,0.0,0.0,266531.0
14.0,147.0,1.0,1,1,6,0.0,0.0,0.0,1.0,721942.0
32.0,147.0,3.0,1,1,3,0.0,1.0,0.0,0.0,578133.0
53.0,228.0,1.0,1,2,16,0.0,0.0,0.0,1.0,1011505.0
6.0,90.0,1.0,1,1,6,0.0,1.0,0.0,0.0,402254.0
18.0,188.0,1.0,1,2,2,1.0,0.0,0.0,0.0,604284.0
38.0,191.0,3.0,2,1,6,0.0,0.0,0.0,1.0,948214.0
20.0,56.0,4.0,1,1,16,0.0,0.0,0.0,1.0,325310.0
6.0,124.0,2.0,1,1,7,0.0,1.0,0.0,0.0,448158.0
32.0,88.0,1.0,1,1,10,0.0,1.0,0.0,0.0,327995.0
36.0,101.0,1.0,1,1,3,1.0,0.0,0.0,0.0,394423.0
49.0,140.0,2.0,1,1,4,0.0,0.0,0.0,1.0,660599.0
17.0,116.0,3.0,1,1,16,0.0,1.0,0.0,0.0,481833.0
15.0,90.0,5.0,1,1,5,1.0,0.0,0.0,0.0,425987.0
41.0,288.0,1.0,1,2,16,0.0,0.0,0.0,1.0,1193088.0
13.0,119.0,4.0,2,1,5,0.0,1.0,0.0,0.0,385483.0
17.0,69.0,2.0,1,1,2,0.0,1.0,0.0,0.0,312197.0
24.0,137.0,4.0,2,1,5,1.0,0.0,0.0,0.0,460451.0
12.0,178.0,2.0,1,2,6,0.0,1.0,0.0,0.0,661077.0
25.0,241.0,4.0,3,1,1,0.0,0.0,0.0,1.0,900121.0
29.0,180.0,5.0,1,1,5,0.0,0.0,0.0,1.0,765175.0
30.0,61.0,5.0,3,1,6,0.0,1.0,0.0,0.0,238169.0
12.0,68.0,4.0,1,1,4,0.0,1.0,0.0,0.0,299917.0
14.0,68.0,2.0,1,1,6,0.0,1.0,0.0,0.0,283026.0
12.0,182.0,4.0,1,2,5,0.0,1.0,0.0,0.0,653079.0
12.0,108.0,1.0,1,1,3,0.0,1.0,0.0,0.0,420823.0
32.0,230.0,3.0,2,1,3,0.0,1.0,0.0,0.0,856801.0
6.0,208.0,2.0,1,2,4,0.0,1.0,0.0,0.0,729939.0
32.0,113.0,4.0,1,1,4,0.0,1.0,0.0,0.0,466296.0
22.0,194.0,1.0,1,2,1,0.0,1.0,0.0,0.0,772446.0
25.0,191.0,4.0,2,2,1,0.0,0.0,0.0,1.0,953015.0
18.0,174.0,3.0,1,2,6,1.0,0.0,0.0,0.0,673783.0
53.0,81.0,3.0,2,1,1,0.0,0.0,0.0,1.0,354946.0
17.0,198.0,2.0,1,1,6,0.0,1.0,0.0,0.0,705500.0
33.0,86.0,2.0,1,1,6,1.0,0.0,0.0,0.0,328325.0
6.0,149.0,4.0,3,1,8,0.0,1.0,0.0,0.0,623211.0
59.0,296.0,1.0,1,1,8,0.0,0.0,0.0,1.0,1108310.0
33.0,102.0,5.0,3,1,1,1.0,0.0,0.0,0.0,363971.0
54.0,158.0,1.0,1,2,6,0.0,0.0,0.0,1.0,764346.0
26.0,91.0,1.0,1,1,1,1.0,0.0,0.0,0.0,352288.0
22.0,234.0,1.0,1,2,3,0.0,1.0,0.0,0.0,714382.0
58.0,72.0,2.0,1,1,1,0.0,0.0,0.0,1.0,388135.0
12.0,72.0,1.0,1,1,7,0.0,1.0,0.0,0.0,319285.0
61.0,154.0,2.0,1,2,2,0.0,0.0,0.0,1.0,625080.0
18.0,285.0,4.0,2,1,2,1.0,0.0,0.0,0.0,1050220.0
32.0,209.0,2.0,1,2,3,0.0,1.0,0.0,0.0,810346.0
49.0,133.0,5.0,3,1,4,0.0,0.0,0.0,1.0,598992.0
22.0,276.0,2.0,1,2,8,0.0,1.0,0.0,0.0,949358.0
49.0,245.0,5.0,1,2,1,0.0,0.0,0.0,1.0,944691.0
49.0,161.0,3.0,2,2,3,0.0,0.0,0.0,1.0,725638.0
18.0,153.0,1.0,1,1,6,1.0,0.0,0.0,0.0,582166.0
18.0,158.0,3.0,2,2,1,1.0,0.0,0.0,0.0,629289.0
30.0,239.0,4.0,1,2,9,0.0,1.0,0.0,0.0,719675.0
11.0,138.0,1.0,1,1,6,0.0,0.0,1.0,0.0,539207.0
14.0,192.0,3.0,1,2,8,0.0,1.0,0.0,0.0,761292.0
20.0,169.0,4.0,3,2,5,0.0,0.0,0.0,1.0,829647.0
12.0,289.0,4.0,3,2,5,0.0,1.0,0.0,0.0,870361.0
29.0,294.0,2.0,1,1,2,0.0,0.0,0.0,1.0,1214327.0
28.0,72.0,5.0,3,1,7,0.0,0.0,0.0,1.0,346650.0
6.0,173.0,5.0,3,2,5,0.0,1.0,0.0,0.0,673596.0
35.0,294.0,4.0,1,1,10,0.0,0.0,0.0,1.0,1284835.0
17.0,214.0,3.0,1,1,16,0.0,1.0,0.0,0.0,624251.0
18.0,112.0,1.0,1,1,3,1.0,0.0,0.0,0.0,405113.0
50.0,73.0,1.0,1,1,16,1.0,0.0,0.0,0.0,280345.0
16.0,186.0,2.0,1,2,4,0.0,1.0,0.0,0.0,627312.0
17.0,199.0,5.0,4,1,1,0.0,1.0,0.0,0.0,611448.0
24.0,199.0,4.0,3,1,3,1.0,0.0,0.0,0.0,689478.0
25.0,287.0,5.0,1,1,7,0.0,0.0,0.0,1.0,1290547.0
61.0,119.0,1.0,1,1,16,0.0,0.0,0.0,1.0,581060.0
17.0,268.0,5.0,4,2,3,0.0,1.0,0.0,0.0,956262.0
49.0,175.0,3.0,1,1,7,0.0,0.0,0.0,1.0,908303.0
36.0,143.0,2.0,1,1,5,1.0,0.0,0.0,0.0,512136.0
24.0,85.0,4.0,2,1,5,1.0,0.0,0.0,0.0,323253.0
14.0,239.0,2.0,1,1,6,0.0,1.0,0.0,0.0,758611.0
9.0,246.0,5.0,1,1,2,1.0,0.0,0.0,0.0,890393.0
18.0,282.0,2.0,1,2,16,1.0,0.0,0.0,0.0,846613.0
28.0,149.0,2.0,1,1,10,0.0,0.0,0.0,1.0,693542.0
22.0,53.0,2.0,1,1,10,0.0,1.0,0.0,0.0,231190.0
34.0,199.0,1.0,1,2,7,0.0,0.0,0.0,1.0,870803.0
24.0,261.0,4.0,2,2,3,1.0,0.0,0.0,0.0,911054.0
17.0,150.0,4.0,2,1,3,0.0,1.0,0.0,0.0,578174.0
53.0,152.0,4.0,1,1,5,0.0,0.0,0.0,1.0,803002.0
43.0,59.0,3.0,2,1,6,0.0,0.0,0.0,1.0,326877.0
30.0,215.0,5.0,1,1,3,0.0,1.0,0.0,0.0,724909.0
19.0,174.0,5.0,2,1,8,1.0,0.0,0.0,0.0,561166.0
17.0,146.0,2.0,1,1,3,0.0,1.0,0.0,0.0,514582.0
12.0,69.0,1.0,1,1,5,0.0,1.0,0.0,0.0,288884.0
17.0,269.0,4.0,3,2,6,0.0,1.0,0.0,0.0,963608.0
18.0,151.0,4.0,3,1,1,1.0,0.0,0.0,0.0,579559.0
60.0,75.0,4.0,1,1,7,0.0,0.0,0.0,1.0,404071.0
57.0,155.0,2.0,1,2,10,0.0,0.0,0.0,1.0,738110.0
22.0,122.0,3.0,1,1,16,0.0,1.0,0.0,0.0,433813.0
37.0,205.0,5.0,3,1,1,0.0,0.0,0.0,1.0,812472.0
61.0,280.0,4.0,2,1,7,0.0,0.0,0.0,1.0,1148961.0
57.0,298.0,5.0,4,1,5,0.0,0.0,0.0,1.0,1204688.0
17.0,264.0,1.0,1,2,7,0.0,1.0,0.0,0.0,972084.0
18.0,54.0,2.0,1,1,2,1.0,0.0,0.0,0.0,246476.0
22.0,252.0,1.0,1,2,3,0.0,1.0,0.0,0.0,805411.0
26.0,152.0,1.0,1,2,9,1.0,0.0,0.0,0.0,603851.0
14.0,72.0,4.0,1,1,2,1.0,0.0,0.0,0.0,320932.0
32.0,62.0,3.0,2,1,7,0.0,1.0,0.0,0.0,268962.0
33.0,142.0,2.0,1,1,16,1.0,0.0,0.0,0.0,474213.0
25.0,153.0,2.0,1,2,1,0.0,0.0,0.0,1.0,773535.0
52.0,234.0,4.0,3,1,1,0.0,0.0,0.0,1.0,1092390.0
24.0,275.0,4.0,3,2,5,1.0,0.0,0.0,0.0,835563.0
24.0,63.0,5.0,1,1,7,1.0,0.0,0.0,0.0,286723.0
38.0,237.0,1.0,1,2,9,1.0,0.0,0.0,0.0,851158.0
15.0,68.0,1.0,1,1,5,1.0,0.0,0.0,0.0,295338.0
32.0,102.0,1.0,1,1,16,0.0,1.0,0.0,0.0,424422.0
32.0,251.0,1.0,1,2,16,0.0,1.0,0.0,0.0,985069.0
61.0,170.0,3.0,2,1,2,0.0,0.0,0.0,1.0,704104.0
43.0,124.0,4.0,3,1,3,0.0,0.0,0.0,1.0,582512.0
46.0,263.0,2.0,1,2,8,1.0,0.0,0.0,0.0,916844.0
37.0,274.0,2.0,1,2,10,0.0,0.0,0.0,1.0,1097908.0
22.0,91.0,3.0,1,1,5,0.0,1.0,0.0,0.0,368415.0
36.0,153.0,2.0,1,1,7,1.0,0.0,0.0,0.0,517934.0
49.0,254.0,4.0,1,2,6,0.0,0.0,0.0,1.0,977867.0
32.0,272.0,1.0,1,2,5,0.0,1.0,0.0,0.0,1125518.0
53.0,114.0,3.0,1,1,8,0.0,0.0,0.0,1.0,536353.0
59.0,140.0,3.0,1,1,7,0.0,0.0,0.0,1.0,761925.0
23.0,231.0,3.0,1,1,5,0.0,0.0,0.0,1.0,999701.0
26.0,60.0,2.0,1,1,1,1.0,0.0,0.0,0.0,253259.0
61.0,232.0,1.0,1,2,9,0.0,0.0,0.0,1.0,976581.0
30.0,250.0,4.0,2,2,5,0.0,1.0,0.0,0.0,906433.0
50.0,83.0,2.0,1,1,5,1.0,0.0,0.0,0.0,281384.0
17.0,69.0,4.0,1,1,3,0.0,1.0,0.0,0.0,294746.0
33.0,245.0,5.0,4,1,10,1.0,0.0,0.0,0.0,891612.0
14.0,285.0,4.0,3,1,10,0.0,1.0,0.0,0.0,1060964.0
50.0,192.0,4.0,2,2,8,1.0,0.0,0.0,0.0,768379.0
49.0,270.0,5.0,1,1,1,0.0,0.0,0.0,1.0,1081719.0
51.0,172.0,1.0,1,2,5,0.0,0.0,0.0,1.0,886513.0
35.0,98.0,3.0,1,1,4,0.0,0.0,0.0,1.0,451448.0
5.0,97.0,3.0,1,1,6,1.0,0.0,0.0,0.0,396556.0
32.0,200.0,1.0,1,1,5,0.0,1.0,0.0,0.0,713508.0
33.0,173.0,5.0,4,1,2,1.0,0.0,0.0,0.0,611278.0
32.0,115.0,4.0,3,1,1,0.0,1.0,0.0,0.0,374305.0
38.0,280.0,4.0,2,1,5,1.0,0.0,0.0,0.0,895725.0
14.0,138.0,3.0,1,1,3,0.0,1.0,0.0,0.0,448120.0
59.0,176.0,2.0,1,1,5,0.0,0.0,0.0,1.0,766825.0
12.0,178.0,3.0,2,1,1,0.0,1.0,0.0,0.0,580657.0
59.0,298.0,4.0,1,2,1,0.0,0.0,0.0,1.0,1122818.0
11.0,125.0,5.0,4,1,4,0.0,0.0,1.0,0.0,484226.0
49.0,238.0,5.0,4,2,9,0.0,0.0,0.0,1.0,1014809.0
59.0,122.0,2.0,1,1,6,0.0,0.0,0.0,1.0,540109.0
38.0,111.0,4.0,3,1,7,0.0,0.0,0.0,1.0,535628.0
5.0,226.0,5.0,3,1,16,1.0,0.0,0.0,0.0,673260.0
19.0,89.0,3.0,2,1,16,1.0,0.0,0.0,0.0,329537.0
53.0,97.0,1.0,1,1,16,0.0,0.0,0.0,1.0,477235.0
17.0,170.0,4.0,1,1,10,0.0,1.0,0.0,0.0,577510.0
41.0,59.0,5.0,2,1,5,0.0,0.0,0.0,1.0,284577.0
17.0,172.0,1.0,1,1,6,0.0,1.0,0.0,0.0,615116.0
47.0,56.0,1.0,1,1,3,1.0,0.0,0.0,0.0,212269.0
59.0,99.0,1.0,1,1,16,0.0,0.0,0.0,1.0,476612.0
14.0,61.0,5.0,4,1,4,0.0,1.0,0.0,0.0,261469.0
17.0,105.0,4.0,1,1,7,0.0,1.0,0.0,0.0,417059.0
18.0,157.0,4.0,3,1,9,1.0,0.0,0.0,0.0,634697.0
51.0,172.0,4.0,3,1,1,0.0,0.0,0.0,1.0,773504.0
50.0,247.0,4.0,1,1,10,1.0,0.0,0.0,0.0,767291.0
33.0,103.0,3.0,2,1,9,1.0,0.0,0.0,0.0,369915.0
62.0,214.0,1.0,1,1,10,0.0,0.0,0.0,1.0,887073.0
60.0,291.0,3.0,2,2,6,0.0,0.0,0.0,1.0,1195323.0
14.0,133.0,5.0,1,1,6,0.0,1.0,0.0,0.0,463362.0
30.0,92.0,2.0,1,1,3,0.0,1.0,0.0,0.0,304945.0
53.0,278.0,3.0,1,1,1,0.0,0.0,0.0,1.0,1094495.0
15.0,73.0,5.0,1,1,5,1.0,0.0,0.0,0.0,301685.0
32.0,175.0,2.0,1,2,3,0.0,1.0,0.0,0.0,683062.0
50.0,274.0,2.0,1,1,4,1.0,0.0,0.0,0.0,829935.0
25.0,203.0,4.0,2,2,9,0.0,0.0,0.0,1.0,744707.0
6.0,51.0,1.0,1,1,9,0.0,1.0,0.0,0.0,183173.0
32.0,51.0,2.0,1,1,8,0.0,1.0,0.0,0.0,228046.0
32.0,288.0,4.0,1,1,4,0.0,1.0,0.0,0.0,905114.0
59.0,137.0,5.0,4,1,8,0.0,0.0,0.0,1.0,640387.0
23.0,74.0,5.0,4,1,1,0.0,0.0,0.0,1.0,401938.0
40.0,281.0,5.0,3,1,2,0.0,0.0,0.0,1.0,1227877.0
18.0,202.0,3.0,2,2,4,1.0,0.0,0.0,0.0,762842.0
53.0,66.0,4.0,2,1,7,0.0,0.0,0.0,1.0,340936.0
23.0,272.0,5.0,4,2,6,0.0,0.0,0.0,1.0,987610.0
33.0,232.0,3.0,2,1,6,1.0,0.0,0.0,0.0,745859.0
51.0,124.0,1.0,1,1,8,0.0,0.0,0.0,1.0,542383.0
53.0,78.0,2.0,1,1,3,0.0,0.0,0.0,1.0,396538.0
32.0,145.0,3.0,1,1,4,0.0,1.0,0.0,0.0,467173.0
25.0,218.0,4.0,3,1,4,0.0,0.0,0.0,1.0,901818.0
62.0,192.0,3.0,1,2,1,0.0,0.0,0.0,1.0,846414.0
20.0,178.0,4.0,1,2,1,0.0,0.0,0.0,1.0,862322.0
14.0,269.0,5.0,2,1,8,0.0,1.0,0.0,0.0,1049023.0
33.0,230.0,4.0,3,2,8,1.0,0.0,0.0,0.0,751444.0
18.0,52.0,3.0,1,1,8,1.0,0.0,0.0,0.0,208686.0
61.0,297.0,3.0,1,2,2,0.0,0.0,0.0,1.0,1283011.0
35.0,235.0,1.0,1,1,6,0.0,0.0,0.0,1.0,1135066.0
25.0,123.0,3.0,1,1,8,0.0,0.0,0.0,1.0,496599.0
52.0,151.0,1.0,1,2,3,1.0,0.0,0.0,0.0,562712.0
31.0,54.0,1.0,1,1,5,0.0,0.0,0.0,1.0,287716.0
12.0,133.0,1.0,1,1,3,0.0,1.0,0.0,0.0,506679.0
54.0,187.0,5.0,4,2,2,0.0,0.0,0.0,1.0,769213.0
57.0,234.0,1.0,1,1,3,0.0,0.0,0.0,1.0,995396.0
51.0,258.0,1.0,1,2,2,0.0,0.0,0.0,1.0,1121346.0
20.0,133.0,3.0,2,1,10,0.0,0.0,0.0,1.0,643033.0
24.0,155.0,2.0,1,2,6,1.0,0.0,0.0,0.0,694210.0
17.0,205.0,4.0,2,1,9,0.0,1.0,0.0,0.0,681953.0
9.0,224.0,5.0,2,2,1,0.0,0.0,0.0,1.0,962904.0
62.0,192.0,1.0,1,2,2,0.0,0.0,0.0,1.0,936574.0
22.0,286.0,3.0,2,2,5,0.0,1.0,0.0,0.0,1076960.0
34.0,91.0,5.0,3,1,6,0.0,0.0,0.0,1.0,492041.0
52.0,243.0,5.0,3,1,16,1.0,0.0,0.0,0.0,869721.0
30.0,185.0,1.0,1,1,1,0.0,1.0,0.0,0.0,623422.0
37.0,219.0,2.0,1,1,5,0.0,0.0,0.0,1.0,933240.0
49.0,183.0,2.0,1,1,5,0.0,0.0,0.0,1.0,887597.0
18.0,89.0,1.0,1,1,1,1.0,0.0,0.0,0.0,277820.0
13.0,58.0,4.0,1,1,9,0.0,1.0,0.0,0.0,241432.0
33.0,136.0,2.0,1,1,3,1.0,0.0,0.0,0.0,530044.0
57.0,119.0,5.0,4,1,6,0.0,0.0,0.0,1.0,512381.0
36.0,71.0,2.0,1,1,5,1.0,0.0,0.0,0.0,292436.0
51.0,206.0,4.0,2,1,2,0.0,0.0,0.0,1.0,793805.0
22.0,223.0,2.0,1,2,9,0.0,1.0,0.0,0.0,748302.0
25.0,113.0,2.0,1,1,5,0.0,0.0,0.0,1.0,563923.0
38.0,51.0,5.0,2,1,4,1.0,0.0,0.0,0.0,231458.0
32.0,272.0,3.0,2,1,2,0.0,1.0,0.0,0.0,951393.0
24.0,281.0,2.0,1,2,9,1.0,0.0,0.0,0.0,1062068.0
15.0,52.0,4.0,2,1,6,1.0,0.0,0.0,0.0,198846.0
62.0,200.0,2.0,1,1,3,0.0,0.0,0.0,1.0,899467.0
47.0,239.0,2.0,1,2,10,1.0,0.0,0.0,0.0,915094.0
26.0,59.0,1.0,1,1,1,1.0,0.0,0.0,0.0,199098.0
6.0,84.0,4.0,1,1,8,0.0,1.0,0.0,0.0,278505.0
32.0,208.0,5.0,4,2,5,0.0,1.0,0.0,0.0,783623.0
57.0,251.0,1.0,1,1,1,0.0,0.0,0.0,1.0,918835.0
31.0,85.0,4.0,3,1,6,0.0,0.0,0.0,1.0,406304.0
12.0,119.0,5.0,1,1,6,0.0,1.0,0.0,0.0,397260.0
59.0,289.0,5.0,2,1,7,0.0,0.0,0.0,1.0,1253532.0
29.0,97.0,5.0,1,1,6,0.0,0.0,0.0,1.0,458879.0
14.0,143.0,2.0,1,1,5,0.0,1.0,0.0,0.0,479540.0
52.0,227.0,2.0,1,1,5,1.0,0.0,0.0,0.0,831298.0
62.0,247.0,4.0,1,1,1,0.0,0.0,0.0,1.0,925063.0
61.0,211.0,2.0,1,2,3,0.0,0.0,0.0,1.0,913272.0
